,filename,width,height,class,xmin,ymin,xmax,ymax
504,img-526_jpg.rf.cfd028e96dd550e97745603cab99f3fe.jpg,407,300,pothole,33,170,139,220
505,img-526_jpg.rf.cfd028e96dd550e97745603cab99f3fe.jpg,407,300,pothole,75,219,272,254
506,img-526_jpg.rf.cfd028e96dd550e97745603cab99f3fe.jpg,407,300,pothole,247,179,407,252
507,img-526_jpg.rf.cfd028e96dd550e97745603cab99f3fe.jpg,407,300,pothole,325,268,365,300
508,img-526_jpg.rf.cfd028e96dd550e97745603cab99f3fe.jpg,407,300,pothole,356,144,401,154
509,img-526_jpg.rf.cfd028e96dd550e97745603cab99f3fe.jpg,407,300,pothole,300,154,372,188
510,img-526_jpg.rf.cfd028e96dd550e97745603cab99f3fe.jpg,407,300,pothole,257,139,346,154
511,img-524_jpg.rf.57fb2d4f1029263048a398c620968aad.jpg,533,300,pothole,277,218,439,272
512,img-524_jpg.rf.57fb2d4f1029263048a398c620968aad.jpg,533,300,pothole,297,166,385,182
513,img-524_jpg.rf.57fb2d4f1029263048a398c620968aad.jpg,533,300,pothole,354,153,453,180
514,img-524_jpg.rf.57fb2d4f1029263048a398c620968aad.jpg,533,300,pothole,223,132,289,155
515,img-524_jpg.rf.57fb2d4f1029263048a398c620968aad.jpg,533,300,pothole,1,209,195,253
516,img-521_jpg.rf.fa689c56eb3cd78ed57d84143cbe8d25.jpg,450,300,pothole,41,130,283,224
517,img-523_jpg.rf.c78c71adc175d5e3eb103a96a87b7dbb.jpg,400,300,pothole,89,138,328,215
518,img-523_jpg.rf.c78c71adc175d5e3eb103a96a87b7dbb.jpg,400,300,pothole,28,115,93,136
519,img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,72,144,117,154
520,img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,141,78,177,87
521,img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,182,83,234,95
522,img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,182,128,248,148
523,img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,201,157,265,182
524,img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,68,79,116,86
525,img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,134,58,147,66
526,img-519_jpg.rf.6ba359e3644a97cd8bffee4cf4a10ea2.jpg,300,450,pothole,94,226,283,392
527,img-518_jpg.rf.d8c4c35beb02b2b9c58b348b1a18227c.jpg,533,300,pothole,118,111,433,230
528,img-515_jpg.rf.3067bb2cb196b47aae9fbfa1af6261e4.jpg,449,300,pothole,101,67,314,216
529,img-517_jpg.rf.4d6d0c5487798a48b5f6008f90a5b768.jpg,533,300,pothole,299,137,401,173
530,img-517_jpg.rf.4d6d0c5487798a48b5f6008f90a5b768.jpg,533,300,pothole,135,191,487,272
531,img-514_jpg.rf.1420b37cfd4c94e8f691c667c989a5f4.jpg,300,397,pothole,151,156,190,180
532,img-514_jpg.rf.1420b37cfd4c94e8f691c667c989a5f4.jpg,300,397,pothole,122,135,154,152
533,img-514_jpg.rf.1420b37cfd4c94e8f691c667c989a5f4.jpg,300,397,pothole,109,113,150,136
534,img-514_jpg.rf.1420b37cfd4c94e8f691c667c989a5f4.jpg,300,397,pothole,69,141,114,168
535,img-514_jpg.rf.1420b37cfd4c94e8f691c667c989a5f4.jpg,300,397,pothole,208,133,226,143
536,img-514_jpg.rf.1420b37cfd4c94e8f691c667c989a5f4.jpg,300,397,pothole,94,223,223,363
537,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,171,150,233,178
538,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,192,124,237,144
539,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,259,140,299,156
540,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,320,147,361,163
541,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,324,106,364,125
542,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,400,107,437,129
543,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,236,181,327,224
544,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,271,233,333,275
545,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,479,24,574,53
546,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,265,51,329,68
547,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,184,80,224,93
548,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,139,57,177,73
549,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,109,73,142,89
550,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,50,82,107,101
551,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,109,104,165,128
552,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,186,94,218,107
553,img-510_jpg.rf.123e51756929d8babd5c1cd39b0edcad.jpg,583,300,pothole,421,68,455,81
554,img-513_jpg.rf.2d62e3be85f489e3bc9060023ee2ea8f.jpg,400,300,pothole,43,94,309,182
555,img-512_jpg.rf.4f5fad0146d35d6f920f53e3c42aff2b.jpg,400,300,pothole,93,90,182,130
556,img-512_jpg.rf.4f5fad0146d35d6f920f53e3c42aff2b.jpg,400,300,pothole,303,94,337,105
557,img-512_jpg.rf.4f5fad0146d35d6f920f53e3c42aff2b.jpg,400,300,pothole,278,80,318,93
558,img-512_jpg.rf.4f5fad0146d35d6f920f53e3c42aff2b.jpg,400,300,pothole,146,153,327,242
559,img-512_jpg.rf.4f5fad0146d35d6f920f53e3c42aff2b.jpg,400,300,pothole,222,245,352,300
560,img-55_jpg.rf.1b8af76b80e22349171b71e533fa126d.jpg,720,720,pothole,96,452,172,503
561,img-55_jpg.rf.1b8af76b80e22349171b71e533fa126d.jpg,720,720,pothole,150,395,247,448
562,img-55_jpg.rf.1b8af76b80e22349171b71e533fa126d.jpg,720,720,pothole,290,306,473,419
563,img-55_jpg.rf.1b8af76b80e22349171b71e533fa126d.jpg,720,720,pothole,404,169,477,222
564,img-55_jpg.rf.1b8af76b80e22349171b71e533fa126d.jpg,720,720,pothole,1,27,201,141
565,img-559_jpg.rf.b1a2ceed9c2d8dc113f4ee9c8fff530c.jpg,533,300,pothole,268,42,469,197
566,img-559_jpg.rf.b1a2ceed9c2d8dc113f4ee9c8fff530c.jpg,533,300,pothole,1,258,47,300
567,img-557_jpg.rf.a5b8313b9acd22b69d558f6f3c46d433.jpg,400,300,pothole,147,142,246,186
568,img-555_jpg.rf.dba58c9ee204b9fe294a6b780157c109.jpg,400,300,pothole,135,135,312,200
569,img-554_jpg.rf.bd50fd0a9719bf9dc5a1e028c7a74b5a.jpg,532,300,pothole,182,163,269,191
570,img-554_jpg.rf.bd50fd0a9719bf9dc5a1e028c7a74b5a.jpg,532,300,pothole,108,150,183,170
571,img-554_jpg.rf.bd50fd0a9719bf9dc5a1e028c7a74b5a.jpg,532,300,pothole,43,126,131,147
572,img-554_jpg.rf.bd50fd0a9719bf9dc5a1e028c7a74b5a.jpg,532,300,pothole,15,212,204,253
573,img-554_jpg.rf.bd50fd0a9719bf9dc5a1e028c7a74b5a.jpg,532,300,pothole,150,254,257,297
574,img-554_jpg.rf.bd50fd0a9719bf9dc5a1e028c7a74b5a.jpg,532,300,pothole,324,232,409,252
575,img-554_jpg.rf.bd50fd0a9719bf9dc5a1e028c7a74b5a.jpg,532,300,pothole,132,129,231,145
576,img-553_jpg.rf.3d751837334ee73ff7a2450529875ff1.jpg,455,300,pothole,220,93,252,103
577,img-553_jpg.rf.3d751837334ee73ff7a2450529875ff1.jpg,455,300,pothole,65,130,253,231
578,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,88,99,245,191
579,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,1,211,123,275
580,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,282,137,382,174
581,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,283,171,383,211
582,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,275,206,362,282
583,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,226,96,331,133
584,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,236,75,298,92
585,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,118,40,187,61
586,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,196,48,266,71
587,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,269,35,324,62
588,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,243,22,285,37
589,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,197,16,244,28
590,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,153,23,200,36
591,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,88,30,122,40
592,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,105,17,130,23
593,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,114,5,137,11
594,img-552_jpg.rf.ec9f1bee01c43e917639e624ebacc332.jpg,400,300,pothole,141,9,165,17
595,img-551_jpg.rf.2b6aca4deb8d05243dbefe85f26bbcf3.jpg,527,300,pothole,314,157,361,176
596,img-551_jpg.rf.2b6aca4deb8d05243dbefe85f26bbcf3.jpg,527,300,pothole,436,195,526,221
597,img-551_jpg.rf.2b6aca4deb8d05243dbefe85f26bbcf3.jpg,527,300,pothole,398,160,434,182
598,img-551_jpg.rf.2b6aca4deb8d05243dbefe85f26bbcf3.jpg,527,300,pothole,368,127,390,140
599,img-551_jpg.rf.2b6aca4deb8d05243dbefe85f26bbcf3.jpg,527,300,pothole,291,107,328,120
600,img-551_jpg.rf.2b6aca4deb8d05243dbefe85f26bbcf3.jpg,527,300,pothole,328,202,372,223
601,img-551_jpg.rf.2b6aca4deb8d05243dbefe85f26bbcf3.jpg,527,300,pothole,341,114,368,121
602,img-54_jpg.rf.f2eb8e6eddfbada99ebc025c400123b6.jpg,720,720,pothole,245,296,498,506
603,img-549_jpg.rf.d04eac44dedf21eed1fe6c98d095ac60.jpg,400,300,pothole,205,149,368,215
604,img-549_jpg.rf.d04eac44dedf21eed1fe6c98d095ac60.jpg,400,300,pothole,310,103,377,136
605,img-548_jpg.rf.ba5c7c94f831b7c84f8e41d7d30530fc.jpg,451,300,pothole,124,119,303,205
606,img-548_jpg.rf.ba5c7c94f831b7c84f8e41d7d30530fc.jpg,451,300,pothole,325,87,353,102
607,img-547_jpg.rf.8dd4b5b2099318a1bb39ad348cbe0576.jpg,300,400,pothole,124,153,194,191
608,img-547_jpg.rf.8dd4b5b2099318a1bb39ad348cbe0576.jpg,300,400,pothole,133,109,246,142
609,img-547_jpg.rf.8dd4b5b2099318a1bb39ad348cbe0576.jpg,300,400,pothole,35,207,204,339
610,img-546_jpg.rf.e5e035a777a3e271af95989cdc07132a.jpg,464,300,pothole,210,194,367,251
611,img-545_jpg.rf.786788c516d06b428e6c4fbe57a8a703.jpg,677,300,pothole,236,103,527,197
612,img-545_jpg.rf.786788c516d06b428e6c4fbe57a8a703.jpg,677,300,pothole,1,133,134,194
613,img-53_jpg.rf.0a3288162e47d617b9108c8b7027f362.jpg,720,720,pothole,213,248,458,464
614,img-53_jpg.rf.0a3288162e47d617b9108c8b7027f362.jpg,720,720,pothole,580,446,670,573
615,img-539_jpg.rf.94298de0d2207c7b4cd2bfe4f7e1cb72.jpg,450,300,pothole,1,116,109,193
616,img-539_jpg.rf.94298de0d2207c7b4cd2bfe4f7e1cb72.jpg,450,300,pothole,1,50,40,89
617,img-539_jpg.rf.94298de0d2207c7b4cd2bfe4f7e1cb72.jpg,450,300,pothole,181,126,297,147
618,img-539_jpg.rf.94298de0d2207c7b4cd2bfe4f7e1cb72.jpg,450,300,pothole,229,149,402,195
619,img-538_jpg.rf.14ed12805bf86f1eb7a5cb9da970b755.jpg,450,300,pothole,125,95,418,275
620,img-537_jpg.rf.800a6a93bc8d87ba0889f1706b5e1622.jpg,400,300,pothole,90,16,329,300
621,img-534_jpg.rf.0e6dc3d1cfb351bc4a784ef45b77e29b.jpg,400,300,pothole,148,166,184,176
622,img-534_jpg.rf.0e6dc3d1cfb351bc4a784ef45b77e29b.jpg,400,300,pothole,1,239,53,256
623,img-534_jpg.rf.0e6dc3d1cfb351bc4a784ef45b77e29b.jpg,400,300,pothole,175,245,336,290
624,img-534_jpg.rf.0e6dc3d1cfb351bc4a784ef45b77e29b.jpg,400,300,pothole,253,166,400,180
625,img-534_jpg.rf.0e6dc3d1cfb351bc4a784ef45b77e29b.jpg,400,300,pothole,184,128,279,143
626,img-533_jpg.rf.0a1292d1f04bbf45d8846532b3ad0eb8.jpg,451,300,pothole,272,104,330,129
627,img-533_jpg.rf.0a1292d1f04bbf45d8846532b3ad0eb8.jpg,451,300,pothole,172,121,232,137
628,img-533_jpg.rf.0a1292d1f04bbf45d8846532b3ad0eb8.jpg,451,300,pothole,1,171,413,300
629,img-57_jpg.rf.9992e945c7131d09ceb361ef353dc560.jpg,720,720,pothole,274,296,437,391
630,img-579_jpg.rf.8ee8008110728a0b1d1198a9f4bbdc74.jpg,400,300,pothole,1,156,400,284
631,img-578_jpg.rf.5debbb9d599b351e32b855f0a443b0a1.jpg,449,300,pothole,102,61,378,260
632,img-577_jpg.rf.0b2614262552a9d5aef5b1c24ac4d748.jpg,480,300,pothole,37,154,235,234
633,img-577_jpg.rf.0b2614262552a9d5aef5b1c24ac4d748.jpg,480,300,pothole,104,120,141,132
634,img-577_jpg.rf.0b2614262552a9d5aef5b1c24ac4d748.jpg,480,300,pothole,35,241,96,300
635,img-577_jpg.rf.0b2614262552a9d5aef5b1c24ac4d748.jpg,480,300,pothole,274,194,342,237
636,img-577_jpg.rf.0b2614262552a9d5aef5b1c24ac4d748.jpg,480,300,pothole,313,242,354,283
637,img-577_jpg.rf.0b2614262552a9d5aef5b1c24ac4d748.jpg,480,300,pothole,361,227,419,270
638,img-577_jpg.rf.0b2614262552a9d5aef5b1c24ac4d748.jpg,480,300,pothole,359,182,437,218
639,img-577_jpg.rf.0b2614262552a9d5aef5b1c24ac4d748.jpg,480,300,pothole,366,146,479,189
640,img-577_jpg.rf.0b2614262552a9d5aef5b1c24ac4d748.jpg,480,300,pothole,322,126,363,150
641,img-577_jpg.rf.0b2614262552a9d5aef5b1c24ac4d748.jpg,480,300,pothole,339,110,402,131
642,img-577_jpg.rf.0b2614262552a9d5aef5b1c24ac4d748.jpg,480,300,pothole,254,141,324,185
643,img-577_jpg.rf.0b2614262552a9d5aef5b1c24ac4d748.jpg,480,300,pothole,214,117,248,138
644,img-577_jpg.rf.0b2614262552a9d5aef5b1c24ac4d748.jpg,480,300,pothole,432,219,480,259
645,img-577_jpg.rf.0b2614262552a9d5aef5b1c24ac4d748.jpg,480,300,pothole,222,204,253,237
646,img-575_jpg.rf.d6b69bda83c57f9464d9a9a7e6f972f7.jpg,409,300,pothole,47,87,171,145
647,img-575_jpg.rf.d6b69bda83c57f9464d9a9a7e6f972f7.jpg,409,300,pothole,207,60,353,78
648,img-575_jpg.rf.d6b69bda83c57f9464d9a9a7e6f972f7.jpg,409,300,pothole,234,48,336,57
649,img-575_jpg.rf.d6b69bda83c57f9464d9a9a7e6f972f7.jpg,409,300,pothole,189,106,313,134
650,img-575_jpg.rf.d6b69bda83c57f9464d9a9a7e6f972f7.jpg,409,300,pothole,117,163,388,267
651,img-571_jpg.rf.df521aa0f45aa986a3e937de4083272e.jpg,533,300,pothole,172,152,209,165
652,img-571_jpg.rf.df521aa0f45aa986a3e937de4083272e.jpg,533,300,pothole,25,220,107,273
653,img-571_jpg.rf.df521aa0f45aa986a3e937de4083272e.jpg,533,300,pothole,87,252,131,283
654,img-571_jpg.rf.df521aa0f45aa986a3e937de4083272e.jpg,533,300,pothole,152,206,201,233
655,img-571_jpg.rf.df521aa0f45aa986a3e937de4083272e.jpg,533,300,pothole,204,212,254,237
656,img-571_jpg.rf.df521aa0f45aa986a3e937de4083272e.jpg,533,300,pothole,282,221,323,240
657,img-571_jpg.rf.df521aa0f45aa986a3e937de4083272e.jpg,533,300,pothole,236,249,284,279
658,img-571_jpg.rf.df521aa0f45aa986a3e937de4083272e.jpg,533,300,pothole,159,253,211,286
659,img-571_jpg.rf.df521aa0f45aa986a3e937de4083272e.jpg,533,300,pothole,181,285,249,300
660,img-571_jpg.rf.df521aa0f45aa986a3e937de4083272e.jpg,533,300,pothole,305,273,373,298
661,img-571_jpg.rf.df521aa0f45aa986a3e937de4083272e.jpg,533,300,pothole,234,166,257,178
662,img-571_jpg.rf.df521aa0f45aa986a3e937de4083272e.jpg,533,300,pothole,216,161,235,167
663,img-571_jpg.rf.df521aa0f45aa986a3e937de4083272e.jpg,533,300,pothole,241,137,323,177
664,img-571_jpg.rf.df521aa0f45aa986a3e937de4083272e.jpg,533,300,pothole,326,178,499,248
665,img-571_jpg.rf.df521aa0f45aa986a3e937de4083272e.jpg,533,300,pothole,464,246,533,300
666,img-574_jpg.rf.bb4440939828e45cfc00da0f7231dde8.jpg,498,300,pothole,261,194,469,230
667,img-574_jpg.rf.bb4440939828e45cfc00da0f7231dde8.jpg,498,300,pothole,87,158,237,185
668,img-574_jpg.rf.bb4440939828e45cfc00da0f7231dde8.jpg,498,300,pothole,50,135,147,155
669,img-574_jpg.rf.bb4440939828e45cfc00da0f7231dde8.jpg,498,300,pothole,178,122,266,136
670,img-574_jpg.rf.bb4440939828e45cfc00da0f7231dde8.jpg,498,300,pothole,39,107,89,117
671,img-574_jpg.rf.bb4440939828e45cfc00da0f7231dde8.jpg,498,300,pothole,1,100,23,109
672,img-574_jpg.rf.bb4440939828e45cfc00da0f7231dde8.jpg,498,300,pothole,240,71,290,79
673,img-574_jpg.rf.bb4440939828e45cfc00da0f7231dde8.jpg,498,300,pothole,275,52,343,58
674,img-574_jpg.rf.bb4440939828e45cfc00da0f7231dde8.jpg,498,300,pothole,303,138,351,155
675,img-572_jpg.rf.574ecb002f88fd6cff3bfe8801094ef4.jpg,533,300,pothole,193,153,291,175
676,img-572_jpg.rf.574ecb002f88fd6cff3bfe8801094ef4.jpg,533,300,pothole,287,154,315,169
677,img-572_jpg.rf.574ecb002f88fd6cff3bfe8801094ef4.jpg,533,300,pothole,28,125,62,135
678,img-573_jpg.rf.da9254336436b337c14edd7cb0bb7c39.jpg,544,300,pothole,75,122,452,204
679,img-570_jpg.rf.23478ec934f8e2d0ff5838c3124d89f2.jpg,533,300,pothole,285,126,365,172
680,img-570_jpg.rf.23478ec934f8e2d0ff5838c3124d89f2.jpg,533,300,pothole,232,188,322,216
681,img-570_jpg.rf.23478ec934f8e2d0ff5838c3124d89f2.jpg,533,300,pothole,158,264,215,300
682,img-570_jpg.rf.23478ec934f8e2d0ff5838c3124d89f2.jpg,533,300,pothole,416,214,472,240
683,img-570_jpg.rf.23478ec934f8e2d0ff5838c3124d89f2.jpg,533,300,pothole,349,39,396,74
684,img-56_jpg.rf.f8fd2a331afb8baf1cd530144b8dcbf0.jpg,720,720,pothole,268,275,457,376
685,img-56_jpg.rf.f8fd2a331afb8baf1cd530144b8dcbf0.jpg,720,720,pothole,411,73,451,90
686,img-569_jpg.rf.2b1c4b01aeb0f3c6b2f853c7b121fa62.jpg,400,300,pothole,158,124,242,146
687,img-569_jpg.rf.2b1c4b01aeb0f3c6b2f853c7b121fa62.jpg,400,300,pothole,151,156,278,190
688,img-568_jpg.rf.16fab8adbb7580a03dddd4f458212d4c.jpg,400,300,pothole,113,102,268,168
689,img-568_jpg.rf.16fab8adbb7580a03dddd4f458212d4c.jpg,400,300,pothole,90,81,135,101
690,img-566_jpg.rf.04baef7f164a924d84511224f7b46b8a.jpg,438,300,pothole,234,52,268,64
691,img-566_jpg.rf.04baef7f164a924d84511224f7b46b8a.jpg,438,300,pothole,218,32,247,44
692,img-566_jpg.rf.04baef7f164a924d84511224f7b46b8a.jpg,438,300,pothole,240,120,278,147
693,img-566_jpg.rf.04baef7f164a924d84511224f7b46b8a.jpg,438,300,pothole,296,104,344,131
694,img-566_jpg.rf.04baef7f164a924d84511224f7b46b8a.jpg,438,300,pothole,343,208,381,237
695,img-566_jpg.rf.04baef7f164a924d84511224f7b46b8a.jpg,438,300,pothole,188,172,232,197
696,img-566_jpg.rf.04baef7f164a924d84511224f7b46b8a.jpg,438,300,pothole,135,95,153,106
697,img-566_jpg.rf.04baef7f164a924d84511224f7b46b8a.jpg,438,300,pothole,122,85,139,97
698,img-566_jpg.rf.04baef7f164a924d84511224f7b46b8a.jpg,438,300,pothole,89,118,126,140
699,img-566_jpg.rf.04baef7f164a924d84511224f7b46b8a.jpg,438,300,pothole,82,154,124,188
700,img-565_jpg.rf.bd70802866f547c938d6d3107ac92f47.jpg,406,300,pothole,1,84,388,256
701,img-564_jpg.rf.5698b398c84abd43b6fa425dd1613e78.jpg,400,300,pothole,163,205,245,243
702,img-564_jpg.rf.5698b398c84abd43b6fa425dd1613e78.jpg,400,300,pothole,4,174,109,212
703,img-564_jpg.rf.5698b398c84abd43b6fa425dd1613e78.jpg,400,300,pothole,202,158,304,180
704,img-564_jpg.rf.5698b398c84abd43b6fa425dd1613e78.jpg,400,300,pothole,314,189,360,206
705,img-564_jpg.rf.5698b398c84abd43b6fa425dd1613e78.jpg,400,300,pothole,137,124,190,136
706,img-563_jpg.rf.49bd84d4290d0c5e02175c91364b6b3e.jpg,533,300,pothole,204,212,260,252
707,img-563_jpg.rf.49bd84d4290d0c5e02175c91364b6b3e.jpg,533,300,pothole,312,38,385,71
708,img-562_jpg.rf.ab7bdf89e5af687b9314b09ddcd3830d.jpg,400,300,pothole,164,110,197,128
709,img-562_jpg.rf.ab7bdf89e5af687b9314b09ddcd3830d.jpg,400,300,pothole,185,259,228,300
710,img-560_jpg.rf.6d7310e15cca82d248f956890f2d5185.jpg,450,300,pothole,116,140,138,151
711,img-560_jpg.rf.6d7310e15cca82d248f956890f2d5185.jpg,450,300,pothole,262,126,292,137
712,img-560_jpg.rf.6d7310e15cca82d248f956890f2d5185.jpg,450,300,pothole,246,106,259,112
713,img-560_jpg.rf.6d7310e15cca82d248f956890f2d5185.jpg,450,300,pothole,182,97,210,105
714,img-561_jpg.rf.00e55aff1b67a607a6631ac6a05bf7af.jpg,400,300,pothole,176,38,212,52
715,img-561_jpg.rf.00e55aff1b67a607a6631ac6a05bf7af.jpg,400,300,pothole,190,5,247,25
716,img-561_jpg.rf.00e55aff1b67a607a6631ac6a05bf7af.jpg,400,300,pothole,279,1,400,161
717,img-561_jpg.rf.00e55aff1b67a607a6631ac6a05bf7af.jpg,400,300,pothole,20,87,298,191
718,img-561_jpg.rf.00e55aff1b67a607a6631ac6a05bf7af.jpg,400,300,pothole,61,201,179,300
719,img-561_jpg.rf.00e55aff1b67a607a6631ac6a05bf7af.jpg,400,300,pothole,2,231,44,255
720,img-561_jpg.rf.00e55aff1b67a607a6631ac6a05bf7af.jpg,400,300,pothole,163,57,191,76
721,img-561_jpg.rf.00e55aff1b67a607a6631ac6a05bf7af.jpg,400,300,pothole,124,70,160,87
722,img-561_jpg.rf.00e55aff1b67a607a6631ac6a05bf7af.jpg,400,300,pothole,339,163,400,193
723,img-606_jpg.rf.d525667a91c953bc458519a76afc2ca2.jpg,600,300,pothole,191,49,411,300
724,img-605_jpg.rf.dcd6b582a432a5bbce6b276057ef3660.jpg,421,300,pothole,70,76,382,265
725,img-602_jpg.rf.7ea8b9efa93431daf8b5d93df22620ac.jpg,529,300,pothole,122,112,350,244
726,img-600_jpg.rf.75935912aecbd55fa5a0807ceceb02e8.jpg,450,300,pothole,166,159,328,225
727,img-600_jpg.rf.75935912aecbd55fa5a0807ceceb02e8.jpg,450,300,pothole,235,123,348,163
728,img-600_jpg.rf.75935912aecbd55fa5a0807ceceb02e8.jpg,450,300,pothole,335,86,386,110
729,img-600_jpg.rf.75935912aecbd55fa5a0807ceceb02e8.jpg,450,300,pothole,344,61,388,75
730,img-600_jpg.rf.75935912aecbd55fa5a0807ceceb02e8.jpg,450,300,pothole,352,51,388,61
731,img-5_jpg.rf.22d6ac3fcee8b8da274f6c1d625215e2.jpg,720,720,pothole,233,315,528,412
732,img-5_jpg.rf.22d6ac3fcee8b8da274f6c1d625215e2.jpg,720,720,pothole,125,453,212,507
733,img-59_jpg.rf.5b0be5064b3641271cd16f2fc35f840f.jpg,720,720,pothole,218,237,522,411
734,img-59_jpg.rf.5b0be5064b3641271cd16f2fc35f840f.jpg,720,720,pothole,249,456,426,567
735,img-599_jpg.rf.c4e70e02e8afab3aa00ef5e1b88950ba.jpg,533,300,pothole,2,127,61,148
736,img-599_jpg.rf.c4e70e02e8afab3aa00ef5e1b88950ba.jpg,533,300,pothole,183,126,210,139
737,img-599_jpg.rf.c4e70e02e8afab3aa00ef5e1b88950ba.jpg,533,300,pothole,285,66,330,84
738,img-599_jpg.rf.c4e70e02e8afab3aa00ef5e1b88950ba.jpg,533,300,pothole,333,89,381,99
739,img-599_jpg.rf.c4e70e02e8afab3aa00ef5e1b88950ba.jpg,533,300,pothole,321,107,349,116
740,img-599_jpg.rf.c4e70e02e8afab3aa00ef5e1b88950ba.jpg,533,300,pothole,269,87,296,97
741,img-599_jpg.rf.c4e70e02e8afab3aa00ef5e1b88950ba.jpg,533,300,pothole,242,162,288,182
742,img-599_jpg.rf.c4e70e02e8afab3aa00ef5e1b88950ba.jpg,533,300,pothole,175,182,260,215
743,img-599_jpg.rf.c4e70e02e8afab3aa00ef5e1b88950ba.jpg,533,300,pothole,321,155,345,165
744,img-599_jpg.rf.c4e70e02e8afab3aa00ef5e1b88950ba.jpg,533,300,pothole,309,186,416,213
745,img-599_jpg.rf.c4e70e02e8afab3aa00ef5e1b88950ba.jpg,533,300,pothole,327,228,421,284
746,img-599_jpg.rf.c4e70e02e8afab3aa00ef5e1b88950ba.jpg,533,300,pothole,368,148,433,178
747,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,162,155,241,214
748,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,33,215,164,298
749,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,192,264,291,300
750,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,253,204,300,245
751,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,45,113,162,162
752,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,184,106,230,126
753,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,243,117,285,147
754,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,285,146,300,164
